Project URL,SHA Detected,Module Path,Fully-Qualified Test Name (packageName.ClassName.methodName),Category,Exception Type,Error Messages
https://github.com/vmware/admiral,24c9ac00953b144de0a4de13847561f9bf58e648,request,com.vmware.admiral.request.allocation.filter.NamedVolumeAffinityHostFilterTest.testFailWhenLocalVolumesShared2,ID,java.lang.RuntimeException, java.util.concurrent.CancellationException: host is stopping\\n
https://github.com/vmware/admiral,24c9ac00953b144de0a4de13847561f9bf58e648,request,com.vmware.admiral.request.allocation.filter.NamedVolumeAffinityHostFilterTest.testFilterDoesNotAffectHosts,ID,java.lang.RuntimeException, java.util.concurrent.CancellationException: host is stopping\\n
https://github.com/vmware/admiral,24c9ac00953b144de0a4de13847561f9bf58e648,request,com.vmware.admiral.request.allocation.filter.NamedVolumeAffinityHostFilterTest.testFilterHostsWhenLocalDriverIsNotReported,ID,java.lang.RuntimeException, java.util.concurrent.CancellationException: host is stopping\\n
https://github.com/vmware/admiral,24c9ac00953b144de0a4de13847561f9bf58e648,request,com.vmware.admiral.request.allocation.filter.ServiceAntiAffinityHostFilterTest.testMoreThanOneContainersWithDifferentHostsInAffinity,ID,java.lang.RuntimeException, java.util.concurrent.CancellationException: host is stopping\\n
https://github.com/vmware/admiral,24c9ac00953b144de0a4de13847561f9bf58e648,request,com.vmware.admiral.request.allocation.filter.VolumesFromAffinityHostFilterTest.testProvisionContainerWhenAnotherAlreadyProvisionedAndHasVolumesFromRules,ID,java.lang.RuntimeException, java.util.concurrent.CancellationException: host is stopping\\n
https://github.com/vmware/admiral,24c9ac00953b144de0a4de13847561f9bf58e648,request,com.vmware.admiral.request.allocation.filter.VolumesFromAffinityHostFilterTest.testSelectContainerHostVolumesFromContainersReadOnlyIndication,ID,java.lang.RuntimeException, java.util.concurrent.CancellationException: host is stopping\\n
https://github.com/vmware/admiral,24c9ac00953b144de0a4de13847561f9bf58e648,request,com.vmware.admiral.request.ContainerClusteringTaskServiceTest.testContainerClusteringTaskAddContainersServiceRemove,ID,java.lang.RuntimeException, java.util.concurrent.CancellationException: host is stopping\\n
https://github.com/vmware/admiral,24c9ac00953b144de0a4de13847561f9bf58e648,request,com.vmware.admiral.request.ContainerClusteringTaskServiceTest.testContainerClusteringTaskServiceAddContainers,ID,java.lang.RuntimeException, java.util.concurrent.CancellationException: host is stopping\\n
https://github.com/vmware/admiral,e4b02936cc7d4ff2714e7231db0c4373ba5d48a2,request,com.vmware.admiral.request.ContainerControlLoopServiceTest.redeploymentOfSingleContainers,ID,com.vmware.xenon.common.ServiceHost$ServiceAlreadyStartedException, Service already started: /config/migration stage: CREATED
https://github.com/vmware/admiral,24c9ac00953b144de0a4de13847561f9bf58e648,request,com.vmware.admiral.request.ContainerHostRemovalTaskServiceTest.testRequestBrokerContainerHostRemovalWithKubernetesResources,ID,java.lang.RuntimeException, java.util.concurrent.CancellationException: host is stopping\\n
https://github.com/vmware/admiral,24c9ac00953b144de0a4de13847561f9bf58e648,request,com.vmware.admiral.request.ContainerRemovalTaskServiceTest.testRemoveOfStaleContainerOperationFromHostRemoval,ID,java.lang.RuntimeException, java.util.concurrent.CancellationException: host is stopping\\n
https://github.com/vmware/admiral,24c9ac00953b144de0a4de13847561f9bf58e648,request,com.vmware.admiral.request.pks.PKSClusterProvisioningTaskServiceTest.testDoValidatePlanSelection,ID,java.lang.RuntimeException, java.util.concurrent.CancellationException: host is stopping\\n
https://github.com/vmware/admiral,24c9ac00953b144de0a4de13847561f9bf58e648,request,com.vmware.admiral.request.ReservationRemovalTaskServiceTest.testReservationRemovalTaskLife,ID,java.lang.RuntimeException, java.util.concurrent.CancellationException: host is stopping\\n
https://github.com/vmware/admiral,24c9ac00953b144de0a4de13847561f9bf58e648,request,com.vmware.admiral.request.ReservationTaskServiceTest.testDeploymentPoliciesOnMultipleHostsAndPlacements,ID,java.lang.RuntimeException, java.util.concurrent.CancellationException: host is stopping\\n
https://github.com/vmware/admiral,24c9ac00953b144de0a4de13847561f9bf58e648,request,com.vmware.admiral.request.ReservationTaskServiceTest.testReservationTaskLifeCycleWithMemoryLimitInRange,ID,java.lang.RuntimeException, java.util.concurrent.CancellationException: host is stopping\\n
https://github.com/vmware/admiral,24c9ac00953b144de0a4de13847561f9bf58e648,request,com.vmware.admiral.request.ReservationTaskServiceTest.testReservationTaskLifeCycleWithNoGroup,ID,java.lang.RuntimeException, java.util.concurrent.CancellationException: host is stopping\\n
https://github.com/vmware/admiral,24c9ac00953b144de0a4de13847561f9bf58e648,request,com.vmware.admiral.request.ServiceDocumentDeleteTaskServiceTest.testDeleteEventsWithGroups,ID,java.lang.RuntimeException, java.util.concurrent.CancellationException: host is stopping\\n
https://github.com/vmware/admiral,e4b02936cc7d4ff2714e7231db0c4373ba5d48a2,request,com.vmware.admiral.request.util.LongURIGetServiceTest.testBadRequest,ID,java.lang.RuntimeException, java.util.concurrent.CancellationException: host is stopping\\n
https://github.com/wikidata/wikidata-toolkit,20de6f7f12319f54eb962ff6e8357b3f5695d54d,wdtk-dumpfiles,org.wikidata.wdtk.dumpfiles.MwDumpFileProcessingTest.testMwDailyDumpFileProcessing,OD-Brit,java.io.IOException," Cannot write to ""/home/awshi2/Wikidata/Wikidata-Toolkit"" since we are in read-only mode.\\n"
https://github.com/wikidata/wikidata-toolkit,20de6f7f12319f54eb962ff6e8357b3f5695d54d,wdtk-dumpfiles,org.wikidata.wdtk.dumpfiles.MwDumpFileProcessingTest.testMwMostRecentFullDumpFileProcessing,OD-Brit,java.io.IOException," Cannot write to ""/home/awshi2/Wikidata/Wikidata-Toolkit"" since we are in read-only mode.\\n"
https://github.com/wikidata/wikidata-toolkit,20de6f7f12319f54eb962ff6e8357b3f5695d54d,wdtk-util,org.wikidata.wdtk.util.DirectoryManagerFactoryTest.createDefaultDirectoryManagerPath,OD-Vic,java.lang.RuntimeException, java.lang.NoSuchMethodException: org.wikidata.wdtk.util.DirectoryManagerFactoryTest$TestDirectoryManager.<init>(java.nio.file.Path; java.lang.Boolean)\\n
https://github.com/wikidata/wikidata-toolkit,20de6f7f12319f54eb962ff6e8357b3f5695d54d,wdtk-util,org.wikidata.wdtk.util.DirectoryManagerFactoryTest.createDirectoryManagerIoException,OD-Vic,java.lang.Exception, Unexpected exception; expected<java.io.IOException> but was<java.lang.RuntimeException>\\n
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.InitialContextFactoryTestCase.testInitialFactory,OD-Vic,java.lang.NoClassDefFoundError, Could not initialize class org.wildfly.security.manager.WildFlySecurityManager\\n
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.InitialContextFactoryTestCase.testJavaContext,OD-Vic,java.lang.NoClassDefFoundError, Could not initialize class org.wildfly.security.manager.WildFlySecurityManager\\n
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.InitialContextTestCase.testRegisterURLSchemeHandler,OD-Vic,java.lang.NoClassDefFoundError, Could not initialize class org.wildfly.security.manager.WildFlySecurityManager\\n
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.NamingContextTestCase.testBind,OD-Vic,java.lang.NoClassDefFoundError, Could not initialize class org.wildfly.security.manager.WildFlySecurityManager\\n
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.NamingContextTestCase.testBindReferenceable,OD-Vic,java.lang.NoClassDefFoundError, Could not initialize class org.wildfly.security.manager.WildFlySecurityManager\\n
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.NamingContextTestCase.testCreateSubcontext,OD-Vic,java.lang.NoClassDefFoundError, Could not initialize class org.wildfly.security.manager.WildFlySecurityManager\\n
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.NamingContextTestCase.testList,OD-Vic,java.lang.NoClassDefFoundError, Could not initialize class org.wildfly.security.manager.WildFlySecurityManager\\n
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.NamingContextTestCase.testListBindings,OD-Vic,java.lang.NoClassDefFoundError, Could not initialize class org.wildfly.security.manager.WildFlySecurityManager\\n
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.NamingContextTestCase.testListBindingsNameNotFound,OD-Vic,java.lang.NoClassDefFoundError, Could not initialize class org.wildfly.security.manager.WildFlySecurityManager\\n
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.NamingContextTestCase.testListBindingsWithContinuation,OD-Vic,java.lang.NoClassDefFoundError, Could not initialize class org.wildfly.security.manager.WildFlySecurityManager\\n
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.NamingContextTestCase.testListNameNotFound,OD-Vic,java.lang.NoClassDefFoundError, Could not initialize class org.wildfly.security.manager.WildFlySecurityManager\\n
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.NamingContextTestCase.testListWithContinuation,OD-Vic,java.lang.NoClassDefFoundError, Could not initialize class org.wildfly.security.manager.WildFlySecurityManager\\n
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.NamingContextTestCase.testLookup,OD-Vic,java.lang.NoClassDefFoundError, Could not initialize class org.wildfly.security.manager.WildFlySecurityManager\\n
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.NamingContextTestCase.testLookupContextLink,OD-Vic,java.lang.NoClassDefFoundError, Could not initialize class org.wildfly.security.manager.WildFlySecurityManager\\n
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.NamingContextTestCase.testLookupEmptyName,OD-Vic,java.lang.NoClassDefFoundError, Could not initialize class org.wildfly.security.manager.WildFlySecurityManager\\n
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.NamingContextTestCase.testLookupLink,OD-Vic,java.lang.NoClassDefFoundError, Could not initialize class org.wildfly.security.manager.WildFlySecurityManager\\n
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.NamingContextTestCase.testLookupNameNotFound,OD-Vic,java.lang.NoClassDefFoundError, Could not initialize class org.wildfly.security.manager.WildFlySecurityManager\\n
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.NamingContextTestCase.testLookupReference,OD-Vic,java.lang.NoClassDefFoundError, Could not initialize class org.wildfly.security.manager.WildFlySecurityManager\\n
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.NamingContextTestCase.testLookupWithContinuation,OD-Vic,java.lang.NoClassDefFoundError, Could not initialize class org.wildfly.security.manager.WildFlySecurityManager\\n
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.NamingContextTestCase.testLookupWitResolveResult,OD-Vic,java.lang.NoClassDefFoundError, Could not initialize class org.wildfly.security.manager.WildFlySecurityManager\\n
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.NamingContextTestCase.testRebind,OD-Vic,java.lang.NoClassDefFoundError, Could not initialize class org.wildfly.security.manager.WildFlySecurityManager\\n
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.NamingContextTestCase.testRebindReferenceable,OD-Vic,java.lang.NoClassDefFoundError, Could not initialize class org.wildfly.security.manager.WildFlySecurityManager\\n
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.NamingContextTestCase.testUnbind,OD-Vic,java.lang.NoClassDefFoundError, Could not initialize class org.wildfly.security.manager.WildFlySecurityManager\\n
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.NamingEventCoordinatorTestCase.testFireAllEvent,OD-Vic,java.lang.NoClassDefFoundError, Could not initialize class org.wildfly.security.manager.WildFlySecurityManager\\n
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.NamingEventCoordinatorTestCase.testFireMultiLevelEvent,OD-Vic,java.lang.NoClassDefFoundError, Could not initialize class org.wildfly.security.manager.WildFlySecurityManager\\n
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.NamingEventCoordinatorTestCase.testFireObjectEvent,OD-Vic,java.lang.NoClassDefFoundError, Could not initialize class org.wildfly.security.manager.WildFlySecurityManager\\n
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.NamingEventCoordinatorTestCase.testFireOneLevelEvent,OD-Vic,java.lang.NoClassDefFoundError, Could not initialize class org.wildfly.security.manager.WildFlySecurityManager\\n
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.NamingEventCoordinatorTestCase.testFireSubTreeEvent,OD-Vic,java.lang.NoClassDefFoundError, Could not initialize class org.wildfly.security.manager.WildFlySecurityManager\\n
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.ObjectFactoryTestCase.testBindAndRetrieveObjectFactoryFromInitialContext,OD-Vic,java.lang.NoClassDefFoundError, Could not initialize class org.wildfly.security.manager.WildFlySecurityManager\\n
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.ObjectFactoryTestCase.testBindAndRetrieveObjectFactoryFromNamingContext,OD-Vic,java.lang.NoClassDefFoundError, Could not initialize class org.wildfly.security.manager.WildFlySecurityManager\\n
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.ServiceBasedNamingStoreTestCase.testListBindings,OD-Vic,javax.naming.NamingException, WFLYNAM0062: Failed to lookup  [Root exception is java.lang.NoClassDefFoundError: Could not initialize class org.wildfly.security.manager.WildFlySecurityManager]\\n
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.ServiceBasedNamingStoreTestCase.testLookupBinding,OD-Vic,javax.naming.NamingException, WFLYNAM0062: Failed to lookup foo/bar [Root exception is java.lang.NoClassDefFoundError: Could not initialize class org.wildfly.security.manager.WildFlySecurityManager]\\n
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.ServiceBasedNamingStoreTestCase.testLookupBindingUsingNestedContext,OD-Vic,javax.naming.NamingException, WFLYNAM0062: Failed to lookup foo/bar/baz/TestBean [Root exception is java.lang.NoClassDefFoundError: Could not initialize class org.wildfly.security.manager.WildFlySecurityManager]\\n
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.ServiceBasedNamingStoreTestCase.testStoredContext,OD-Vic,javax.naming.NamingException, WFLYNAM0062: Failed to lookup foo-stored/again/blah/blah2 [Root exception is java.lang.NoClassDefFoundError: Could not initialize class org.wildfly.security.manager.WildFlySecurityManager]\\n
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.subsystem.NamingSubsystemTestCase.testCompositeBindingOps,OD-Vic,java.lang.RuntimeException, java.lang.NoClassDefFoundError: Could not initialize class org.wildfly.security.manager.WildFlySecurityManager\\n
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.subsystem.NamingSubsystemTestCase.testCompositeBindingUpdate,OD-Vic,java.lang.RuntimeException, java.lang.NoClassDefFoundError: Could not initialize class org.wildfly.security.manager.WildFlySecurityManager\\n
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.subsystem.NamingSubsystemTestCase.testOnlyExternalContextAllowsCache,OD-Vic,java.lang.RuntimeException, java.lang.NoClassDefFoundError: Could not initialize class org.wildfly.security.manager.WildFlySecurityManager\\n
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.subsystem.NamingSubsystemTestCase.testRejectionsEAP6,OD-Vic,java.lang.RuntimeException, java.lang.NoClassDefFoundError: Could not initialize class org.wildfly.security.manager.WildFlySecurityManager\\n
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.subsystem.NamingSubsystemTestCase.testRejectionsEAP7,OD-Vic,java.lang.RuntimeException, java.lang.NoClassDefFoundError: Could not initialize class org.wildfly.security.manager.WildFlySecurityManager\\n
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.subsystem.NamingSubsystemTestCase.testSubsystem,OD-Vic,java.lang.RuntimeException, java.lang.NoClassDefFoundError: Could not initialize class org.wildfly.security.manager.WildFlySecurityManager\\n
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.WritableServiceBasedNamingStoreTestCase.testBind,OD-Vic,javax.naming.NamingException, WFLYNAM0062: Failed to lookup test [Root exception is java.lang.NoClassDefFoundError: Could not initialize class org.wildfly.security.manager.WildFlySecurityManager]\\n
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.WritableServiceBasedNamingStoreTestCase.testBindNested,OD-Vic,javax.naming.NamingException, WFLYNAM0062: Failed to lookup nested/test [Root exception is java.lang.NoClassDefFoundError: Could not initialize class org.wildfly.security.manager.WildFlySecurityManager]\\n
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.WritableServiceBasedNamingStoreTestCase.testPermissions,OD-Brit,java.lang.ExceptionInInitializerError,
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.WritableServiceBasedNamingStoreTestCase.testRebind,OD-Vic,javax.naming.NamingException, WFLYNAM0062: Failed to lookup test [Root exception is java.lang.NoClassDefFoundError: Could not initialize class org.wildfly.security.manager.WildFlySecurityManager]\\n
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,security/subsystem,org.jboss.as.security.SecurityDomainModelv12UnitTestCase.testSubsystem,UD,java.lang.AssertionError, Subsystem boot failed!\\n
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,testsuite/integration/web,org.jboss.as.test.integration.web.jsp.taglib.external.ExternalTagLibTestCase.testExternalAndInternalTagLib,UD,java.lang.IllegalStateException, Neither -Dmodule.path nor -Djboss.home were set\\n
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,testsuite/integration/web,org.jboss.as.test.integration.web.sharedsession.SharedSessionTestCase.testNotSharedSessions,UD,java.lang.UnsupportedOperationException,* Multiple error messages. *
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,testsuite/integration/web,org.jboss.as.test.integration.web.sharedsession.SharedSessionTestCase.testSharedSessionsDoNotInterleave,UD,java.lang.UnsupportedOperationException,* Multiple error messages. *
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,testsuite/integration/web,org.jboss.as.test.integration.web.sharedsession.SharedSessionTestCase.testSharedSessionsOneEar,UD,java.lang.UnsupportedOperationException,* Multiple error messages. *
https://github.com/wro4j/wro4j,185ab607f1d649ca38b4a772831ee754cd4649fb,wro4j-core,ro.isdc.wro.cache.support.TestSynchronizedCacheStrategyDecorator.shouldInvokeLoadTwoTimesForDifferentKeys,ID,java.lang.AssertionError, expected:<0> but was:<3>\\n
https://github.com/wro4j/wro4j,185ab607f1d649ca38b4a772831ee754cd4649fb,wro4j-extensions,ro.isdc.wro.extensions.processor.TestBourbonCssProcessor.shouldBeThreadSafe,NOD,java.util.concurrent.ExecutionException, java.lang.RuntimeException: ro.isdc.wro.WroRuntimeException: java.util.ConcurrentModificationException\\n
https://github.com/wro4j/wro4j,185ab607f1d649ca38b4a772831ee754cd4649fb,wro4j-extensions,ro.isdc.wro.extensions.processor.TestRubySassCssProcessor.shouldBeThreadSafeWhenInitializingProcessor,ID;NOD,java.util.concurrent.ExecutionException, java.lang.RuntimeException: ro.isdc.wro.WroRuntimeException: java.util.ConcurrentModificationException\\n
https://github.com/wro4j/wro4j,185ab607f1d649ca38b4a772831ee754cd4649fb,wro4j-core,ro.isdc.wro.model.resource.support.change.TestResourceChangeInfo.cannotCheckChangeForNullGroupName,OD-Vic,java.lang.AssertionError, expected:<0> but was:<3>\\n
https://github.com/wro4j/wro4j,185ab607f1d649ca38b4a772831ee754cd4649fb,wro4j-core,ro.isdc.wro.model.resource.support.change.TestResourceWatcher.cannotCheckNullCacheEntry,OD-Vic,java.lang.AssertionError, expected:<0> but was:<3>\\n
https://github.com/wro4j/wro4j,185ab607f1d649ca38b4a772831ee754cd4649fb,wro4j-core,ro.isdc.wro.model.resource.support.naming.TestDefaultHashEncoderNamingStrategy.cannotAcceptNullStream,OD-Vic,java.lang.AssertionError, expected:<0> but was:<3>\\n
https://github.com/wro4j/wro4j,185ab607f1d649ca38b4a772831ee754cd4649fb,wro4j-core,ro.isdc.wro.model.resource.support.naming.TestHashEncoderNamingStrategy.cannotAcceptNullStream,OD-Vic,java.lang.AssertionError, expected:<0> but was:<3>\\n
https://github.com/wro4j/wro4j,185ab607f1d649ca38b4a772831ee754cd4649fb,wro4j-core,ro.isdc.wro.model.resource.support.TestDefaultResourceAuthorizationManager.shouldContainOnlyOneResourceWhenSameIsAddedTwice,OD-Vic,java.lang.AssertionError, expected:<0> but was:<3>\\n
https://github.com/wro4j/wro4j,185ab607f1d649ca38b4a772831ee754cd4649fb,wro4j-core,ro.isdc.wro.util.TestWroUtil.shouldJoinTwoPaths,OD-Vic,java.lang.AssertionError, expected:<0> but was:<3>\\n
https://github.com/wso2/carbon-apimgt,a82213e40e7e6aa529341fdd1d1c3de776949e64,components/apimgt/org.wso2.carbon.apimgt.core,org.wso2.carbon.apimgt.core.auth.ScopeRegistrationServiceStubFactoryTest.testGetScopeRegistration,OD-Vic,java.lang.AssertionError,
https://github.com/wso2/carbon-apimgt,a82213e40e7e6aa529341fdd1d1c3de776949e64,analyzer-modules/org.wso2.carbon.apimgt.throttling.siddhi.extension,org.wso2.carbon.apimgt.throttling.siddhi.extension.ThrottleTimeBatchWindowTestCase.throttleTimeWindowBatchTest1,NOD,java.lang.AssertionError, expected:<2> but was:<1>\\n
https://github.com/zalando/riptide,8277e11fc069d8e24df0d233ef2577cc75659b75,riptide-backup,org.zalando.riptide.backup.BackupRequestPluginTest.shouldUseBackupRequest,NOD,java.util.concurrent.TimeoutException,
https://github.com/zalando/riptide,8277e11fc069d8e24df0d233ef2577cc75659b75,riptide-failsafe,org.zalando.riptide.failsafe.RetryAfterDelayFunctionTest.shouldRetryOnDemandWithDynamicDelay,NOD,org.junit.runners.model.TestTimedOutException, test timed out after 1500 milliseconds\\n
https://github.com/zalando/riptide,8277e11fc069d8e24df0d233ef2577cc75659b75,riptide-spring-boot-starter,org.zalando.riptide.spring.AccessTokensDefaultCredentialsDirectoryTest.shouldUseCredentialsDirectory,ID,org.zalando.stups.tokens.CredentialsUnavailableException, /home/awshi2/zalando/riptide/src/test/resources/client.json (No such file or directory)\\n
